activity_name,geography,reference_product_name,iso_forest_anomaly,lof_anomaly
"market for electricity, low voltage",DO,"electricity, low voltage",False,False
"market for electricity, low voltage",DZ,"electricity, low voltage",False,False
"market for electricity, low voltage",EC,"electricity, low voltage",False,False
"market for electricity, low voltage",EE,"electricity, low voltage",False,False
"market for electricity, low voltage",EG,"electricity, low voltage",False,False
"market for electricity, low voltage",ER,"electricity, low voltage",False,False
"market for electricity, low voltage",ES,"electricity, low voltage",False,False
"market for electricity, low voltage",ET,"electricity, low voltage",False,False
"market for electricity, low voltage",FI,"electricity, low voltage",False,False
"market for electricity, low voltage",FR,"electricity, low voltage",False,False
"market for electricity, low voltage",GA,"electricity, low voltage",False,False
"market for electricity, low voltage",GB,"electricity, low voltage",False,False
"market for electricity, low voltage",GE,"electricity, low voltage",False,False
"market for electricity, low voltage",GH,"electricity, low voltage",False,False
"market for electricity, low voltage",GI,"electricity, low voltage",False,False
"market for electricity, low voltage",GR,"electricity, low voltage",False,False
"market for electricity, low voltage",GT,"electricity, low voltage",False,False
"market for electricity, low voltage",HK,"electricity, low voltage",False,False
"market for electricity, low voltage",HN,"electricity, low voltage",False,False
"market for electricity, low voltage",HR,"electricity, low voltage",False,False
"market for electricity, low voltage",HT,"electricity, low voltage",False,False
"market for electricity, low voltage",HU,"electricity, low voltage",False,False
"market for electricity, low voltage",ID,"electricity, low voltage",False,False
"market for electricity, low voltage",IE,"electricity, low voltage",False,False
"market for electricity, low voltage",IL,"electricity, low voltage",False,False
"market for electricity, low voltage",IN-Eastern grid,"electricity, low voltage",False,False
"market for electricity, low voltage",IN-North-eastern grid,"electricity, low voltage",False,False
"market for electricity, low voltage",IN-Northern grid,"electricity, low voltage",False,False
"market for electricity, low voltage",IN-Southern grid,"electricity, low voltage",False,False
"market for electricity, low voltage",IN-Western grid,"electricity, low voltage",False,False
"market for electricity, low voltage",IQ,"electricity, low voltage",False,False
"market for electricity, low voltage",IR,"electricity, low voltage",False,False
"market for electricity, low voltage",IS,"electricity, low voltage",False,False
"market for electricity, low voltage",IT,"electricity, low voltage",False,False
"market for electricity, low voltage",JM,"electricity, low voltage",False,False
"market for electricity, low voltage",JO,"electricity, low voltage",False,False
"market for electricity, low voltage",JP,"electricity, low voltage",False,False
"market for electricity, low voltage",KE,"electricity, low voltage",False,False
"market for electricity, low voltage",KG,"electricity, low voltage",False,False
"market for electricity, low voltage",KH,"electricity, low voltage",False,False
"market for electricity, low voltage",KP,"electricity, low voltage",False,False
"market for electricity, low voltage",KR,"electricity, low voltage",False,False
"market for electricity, low voltage",KW,"electricity, low voltage",False,False
"market for electricity, low voltage",KZ,"electricity, low voltage",False,False
"market for electricity, low voltage",LB,"electricity, low voltage",False,False
"market for electricity, low voltage",LK,"electricity, low voltage",False,False
"market for electricity, low voltage",LT,"electricity, low voltage",False,False
"market for electricity, low voltage",LU,"electricity, low voltage",False,False
"market for electricity, low voltage",LV,"electricity, low voltage",False,False
"market for electricity, low voltage",LY,"electricity, low voltage",False,False
"market for electricity, low voltage",MA,"electricity, low voltage",False,False
"market for electricity, low voltage",MD,"electricity, low voltage",False,False
"market for electricity, low voltage",ME,"electricity, low voltage",False,False
"market for electricity, low voltage",MK,"electricity, low voltage",False,False
"market for electricity, low voltage",MM,"electricity, low voltage",False,False
"market for electricity, low voltage",MN,"electricity, low voltage",False,False
"market for electricity, low voltage",MT,"electricity, low voltage",False,False
"market for electricity, low voltage",MU,"electricity, low voltage",False,False
"market for electricity, low voltage",MX,"electricity, low voltage",False,False
"market for electricity, low voltage",MY,"electricity, low voltage",False,False
"market for electricity, low voltage",MZ,"electricity, low voltage",False,False
"market for electricity, low voltage",,"electricity, low voltage",False,False
"market for electricity, low voltage",NE,"electricity, low voltage",False,False
"market for electricity, low voltage",NG,"electricity, low voltage",False,False
"market for electricity, low voltage",NI,"electricity, low voltage",False,False
"market for electricity, low voltage",NL,"electricity, low voltage",False,False
"market for electricity, low voltage",NO,"electricity, low voltage",False,False
"market for electricity, low voltage",NP,"electricity, low voltage",False,False
"market for electricity, low voltage",NZ,"electricity, low voltage",False,False
"market for electricity, low voltage",OM,"electricity, low voltage",False,False
"market for electricity, low voltage",PA,"electricity, low voltage",False,False
"market for electricity, low voltage",PE,"electricity, low voltage",False,False
"market for electricity, low voltage",PH,"electricity, low voltage",False,False
"market for electricity, low voltage",PK,"electricity, low voltage",False,False
"market for electricity, low voltage",PL,"electricity, low voltage",False,False
"market for electricity, low voltage",PT,"electricity, low voltage",False,False
"market for electricity, low voltage",PY,"electricity, low voltage",False,False
"market for electricity, low voltage",QA,"electricity, low voltage",False,False
"market for electricity, low voltage",RO,"electricity, low voltage",False,False
"market for electricity, low voltage",RS,"electricity, low voltage",False,False
"market for electricity, low voltage",RU,"electricity, low voltage",False,False
"market for electricity, low voltage",SA,"electricity, low voltage",False,False
"market for electricity, low voltage",SD,"electricity, low voltage",False,False
"market for electricity, low voltage",SE,"electricity, low voltage",False,False
"market for electricity, low voltage",SG,"electricity, low voltage",False,False
"market for electricity, low voltage",SI,"electricity, low voltage",False,False
"market for electricity, low voltage",SK,"electricity, low voltage",False,False
"market for electricity, low voltage",SN,"electricity, low voltage",False,False
"market for electricity, low voltage",SS,"electricity, low voltage",False,False
"market for electricity, low voltage",SV,"electricity, low voltage",False,False
"market for electricity, low voltage",SY,"electricity, low voltage",False,False
"market for electricity, low voltage",TG,"electricity, low voltage",False,False
"market for electricity, low voltage",TH,"electricity, low voltage",False,False
"market for electricity, low voltage",TJ,"electricity, low voltage",False,False
